timestep,l2_norm,infinity_norm
6900,1087.28,26.1665
6950,1055.35,25.383
7000,1024.32,24.6215
7050,994.173,23.8817
7100,964.882,23.163
7150,936.424,22.4649
7200,908.777,21.7868
7250,881.922,21.1282
7300,855.836,20.4887
7350,830.495,19.8677
7400,805.882,19.2649
7450,781.98,18.6799
7500,758.769,18.1119
7550,736.233,17.5605
7600,714.351,17.0252
7650,693.109,16.5057
7700,672.489,16.0014
7750,652.476,15.5121
7800,633.053,15.0372
7850,614.206,14.5765
7900,595.921,14.1295
7950,578.183,13.696
8000,560.979,13.2755
8050,544.292,12.8677
8100,528.109,12.4723
8150,512.417,12.0889
8200,497.203,11.7173
8250,482.454,11.3572
8300,468.156,11.0082
8350,454.298,10.67
8400,440.868,10.3423
8450,427.851,10.0249
8500,415.237,9.71739
8550,403.016,9.41955
8600,391.173,9.13108
8650,379.699,8.85171
8700,368.581,8.58115
8750,357.809,8.31915
8800,347.372,8.06544
8850,337.261,7.81976
8900,327.464,7.58184
8950,317.97,7.35145
9000,308.77,7.12833
9050,299.854,6.91226
9100,291.213,6.70304
9150,282.838,6.50054
9200,274.72,6.30439
9250,266.85,6.11438
9300,259.221,5.93031
9350,251.824,5.75197
9400,244.652,5.57917
9450,237.697,5.41173
9500,230.953,5.24947
9550,224.413,5.09222
9600,218.069,4.93982
9650,211.917,4.7921
9700,205.949,4.64891
9750,200.16,4.51011
9800,194.544,4.37555
9850,189.097,4.2451
9900,183.812,4.11864
9950,178.685,3.99604
10000,173.712,3.87718
10050,168.886,3.76194
10100,164.205,3.65023
10150,159.664,3.54192
10200,155.257,3.43693
10250,150.983,3.33515
10300,146.836,3.23649
10350,142.812,3.14091
10400,138.909,3.04849
10450,135.122,2.95892
10500,131.448,2.87211
10550,127.883,2.78798
10600,124.425,2.70644
10650,121.07,2.62743
10700,117.815,2.55086
10750,114.656,2.47666
10800,111.592,2.40484
10850,108.619,2.33525
10900,105.733,2.2678
10950,102.934,2.20244
11000,100.216,2.13909
11050,97.579,2.07769
11100,95.0192,2.01817
11150,92.5344,1.96049
11200,90.1222,1.90456
11250,87.7802,1.85034
11300,85.5062,1.79777
11350,83.2979,1.74679
11400,81.1533,1.69735
11450,79.0702,1.64939
11500,77.0467,1.60288
11550,75.081,1.55775
11600,73.1712,1.51397
11650,71.3153,1.47149
11700,69.5117,1.43028
11750,67.7587,1.39033
11800,66.0544,1.35155
11850,64.3977,1.31391
11900,62.7873,1.27737
11950,61.2216,1.2419
12000,59.6992,1.20746
12050,58.2188,1.17403
12100,56.779,1.14156
12150,55.3786,1.11004
12200,54.0165,1.07944
12250,52.6915,1.04973
12300,51.4025,1.02087
12350,50.1486,0.99286
12400,48.9285,0.965661
12450,47.7415,0.939253
12500,46.5864,0.91372
12550,45.4624,0.888945
12600,44.3685,0.864891
12650,43.304,0.841536
12700,42.2679,0.818873
12750,41.2595,0.796889
12800,40.2779,0.775544
12850,39.3224,0.754819
12900,38.3921,0.734696
12950,37.4865,0.715155
13000,36.6047,0.696181
13050,35.7461,0.677755
13100,34.91,0.659861
13150,34.0958,0.642482
13200,33.3027,0.625601
13250,32.5303,0.609204
13300,31.7779,0.593275
13350,31.0448,0.577799
13400,30.3306,0.562762
13450,29.6347,0.54815
13500,28.9566,0.533959
13550,28.2957,0.520181
13600,27.6515,0.506787
13650,27.0236,0.493765
13700,26.4115,0.481104
13750,25.8146,0.468792
13800,25.2327,0.456819
13850,24.6652,0.445173
13900,24.1118,0.433845
13950,23.572,0.422826
14000,23.0455,0.412105
14050,22.5319,0.401976
14100,22.0308,0.393609
14150,21.5419,0.385432
14200,21.0649,0.37744
14250,20.5994,0.369626
14300,20.1451,0.361986
14350,19.7017,0.354513
14400,19.2689,0.347204
14450,18.8465,0.340068
14500,18.4342,0.333083
14550,18.0316,0.326245
14600,17.6386,0.31955
14650,17.2549,0.312993
14700,16.8802,0.306572
14750,16.5144,0.300281
14800,16.1572,0.294119
14850,15.8083,0.288082
14900,15.4675,0.282167
14950,15.1348,0.276372
15000,14.8097,0.270695
15050,14.4922,0.265142
15100,14.1821,0.259704
15150,13.8791,0.254378
15200,13.5832,0.24916
15250,13.294,0.244049
15300,13.0115,0.239072
15350,12.7354,0.234209
15400,12.4656,0.229452
15450,12.202,0.224793
15500,11.9444,0.220231
15550,11.6926,0.215764
15600,11.4465,0.211391
15650,11.2059,0.20711
15700,10.9708,0.20292
15750,10.7409,0.19882
15800,10.5162,0.194807
15850,10.2965,0.190879
15900,10.0817,0.187036
15950,9.8716,0.183275
16000,9.66619,0.179594
16050,9.46532,0.175992
16100,9.26888,0.172467
16150,9.07676,0.169017
16200,8.88885,0.165641
16250,8.70505,0.162335
16300,8.52526,0.1591
16350,8.34939,0.155932
16400,8.17735,0.15283
16450,8.00903,0.149793
16500,7.84436,0.146818
16550,7.68325,0.143905
16600,7.52561,0.141051
16650,7.37137,0.138255
16700,7.22044,0.135515
16750,7.07275,0.132831
16800,6.92822,0.1302
16850,6.78679,0.127622
16900,6.64837,0.125098
16950,6.51291,0.122624
17000,6.38034,0.120204
17050,6.25058,0.117838
17100,6.12357,0.115518
17150,5.99926,0.113243
17200,5.87758,0.111013
17250,5.75848,0.108826
17300,5.64189,0.106682
17350,5.52776,0.10458
17400,5.41603,0.102519
17450,5.30665,0.100499
17500,5.19957,0.0985182
17550,5.09474,0.0965768
17600,4.9921,0.0946739
17650,4.89161,0.0928088
17700,4.79321,0.0909808
17750,4.69687,0.0891892
17800,4.60254,0.0874336
17850,4.51017,0.0857131
17900,4.41972,0.0840272
17950,4.33115,0.0823752
18000,4.24441,0.0807565
18050,4.15946,0.0791705
18100,4.07627,0.0776165
18150,3.9948,0.0760939
18200,3.91501,0.0746021
18250,3.83686,0.0731404
18300,3.76032,0.0717081
18350,3.68535,0.0703049
18400,3.61191,0.0689304
18450,3.53998,0.0675835
18500,3.46953,0.0662636
18550,3.40051,0.0649701
18600,3.3329,0.0637025
18650,3.26667,0.06246
18700,3.20179,0.0612423
18750,3.13824,0.0600487
18800,3.07597,0.0588787
18850,3.01497,0.0577317
18900,2.95521,0.0566074
18950,2.89666,0.0555051
19000,2.8393,0.0544244
19050,2.78309,0.0533648
19100,2.72803,0.0523259
19150,2.67408,0.0513073
19200,2.62122,0.0503085
19250,2.56943,0.0493291
19300,2.51868,0.0483687
19350,2.46895,0.047427
19400,2.42023,0.0465036
19450,2.37249,0.0455981
19500,2.32571,0.0447102
19550,2.27987,0.0438395
19600,2.23495,0.0429858
19650,2.19093,0.0421487
19700,2.1478,0.0413279
19750,2.10553,0.0405231
19800,2.06411,0.039734
19850,2.02352,0.0389604
19900,1.98374,0.0382025
19950,1.94475,0.0374605
20000,1.90655,0.036733
20050,1.86911,0.0360197
20100,1.83242,0.0353204
20150,1.79646,0.0346348
20200,1.76121,0.0339626
20250,1.72667,0.0333036
20300,1.69282,0.0326576
20350,1.65964,0.0320242
20400,1.62712,0.0314033
20450,1.59525,0.0307946
20500,1.56401,0.0301978
20550,1.53339,0.0296127
20600,1.50338,0.0290391
20650,1.47396,0.0284767
20700,1.44513,0.0279254
20750,1.41687,0.0273848
20800,1.38916,0.0268548
20850,1.36201,0.0263352
20900,1.33539,0.0258256
20950,1.3093,0.0253261
21000,1.28373,0.0248362
21050,1.25866,0.0243559
21100,1.23409,0.0238849
21150,1.21,0.023423
21200,1.18638,0.0229701
21250,1.16324,0.0225259
21300,1.14055,0.0220904
21350,1.1183,0.0216633
21400,1.0965,0.0212444
21450,1.07512,0.0208337
21500,1.05417,0.0204308
21550,1.03362,0.0200358
21600,1.01349,0.0196484
21650,0.993743,0.0192684
21700,0.97439,0.0188958
21750,0.955416,0.0185304
21800,0.936816,0.0181721
21850,0.918581,0.0178207
21900,0.900704,0.017476
21950,0.883179,0.0171381
22000,0.865997,0.0168067
22050,0.849153,0.0164817
22100,0.832639,0.016163
22150,0.816449,0.0158505
22200,0.800576,0.015544
22250,0.785014,0.0152435
22300,0.769758,0.0149488
22350,0.7548,0.0146598
22400,0.740135,0.0143765
22450,0.725757,0.0140986
22500,0.711661,0.0138262
22550,0.69784,0.013559
22600,0.68429,0.0132971
22650,0.671005,0.0130402
22700,0.657979,0.0127883
22750,0.645208,0.0125413
22800,0.632687,0.0122992
22850,0.62041,0.0120617
22900,0.608373,0.0118288
22950,0.596571,0.0116004
23000,0.584999,0.0113765
23050,0.573653,0.0111569
23100,0.562529,0.0109416
23150,0.551621,0.0107305
23200,0.540926,0.0105234
23250,0.53044,0.0103203
23300,0.520158,0.0101212
23350,0.510077,0.00992592
23400,0.500192,0.00973441
23450,0.490499,0.0095466
23500,0.480996,0.00936242
23550,0.471677,0.00918179
23600,0.46254,0.00900466
23650,0.453581,0.00883093
23700,0.444796,0.00866057
23750,0.436182,0.00849348
23800,0.427736,0.00832962
23850,0.419454,0.00816892
23900,0.411334,0.00801132
23950,0.403371,0.00785676
24000,0.395563,0.00770519
24050,0.387907,0.00755653
24100,0.380399,0.00741075
24150,0.373038,0.00726777
24200,0.36582,0.00712756
24250,0.358742,0.00699006
24300,0.351801,0.00685521
24350,0.344996,0.00672296
24400,0.338322,0.00659327
24450,0.331778,0.00646609
24500,0.325361,0.00634136
24550,0.319069,0.00621904
24600,0.312899,0.00609909
24650,0.306849,0.00598146
24700,0.300916,0.0058661
24750,0.295098,0.00575298
24800,0.289394,0.00564204
24850,0.283799,0.00553324
24900,0.278314,0.00542655
24950,0.272934,0.00532192
25000,0.26766,0.00521932
25050,0.262487,0.00511869
25100,0.257414,0.00502002
25150,0.25244,0.00492325
25200,0.247563,0.00482835
25250,0.24278,0.00473528
25300,0.238089,0.00464401
25350,0.23349,0.00455451
25400,0.228979,0.00446673
25450,0.224556,0.00438064
25500,0.220219,0.00429622
25550,0.215966,0.00421343
25600,0.211795,0.00413223
25650,0.207704,0.0040526
25700,0.203693,0.0039745
25750,0.19976,0.00389791
25800,0.195903,0.0038228
25850,0.19212,0.00374914
25900,0.188411,0.00367689
25950,0.184773,0.00360604
26000,0.181206,0.00353655
26050,0.177708,0.0034684
26100,0.174278,0.00340157
26150,0.170914,0.00333602
26200,0.167615,0.00327174
26250,0.16438,0.00320869
26300,0.161207,0.00314686
26350,0.158096,0.00308622
26400,0.155045,0.00302675
26450,0.152053,0.00296843
26500,0.149119,0.00291123
26550,0.146241,0.00285514
26600,0.143419,0.00280012
26650,0.140652,0.00274617
26700,0.137938,0.00269326
26750,0.135277,0.00264137
26800,0.132667,0.00259048
26850,0.130108,0.00254057
26900,0.127598,0.00249163
26950,0.125137,0.00244362
27000,0.122723,0.00239655
27050,0.120356,0.00235038
27100,0.118034,0.0023051
27150,0.115758,0.0022607
27200,0.113525,0.00221715
27250,0.111336,0.00217445
27300,0.109188,0.00213256
27350,0.107083,0.00209149
27400,0.105018,0.0020512
27450,0.102993,0.0020117
27500,0.101006,0.00197295
27550,0.0990588,0.00193495
27600,0.0971487,0.00189769
27650,0.0952756,0.00186114
27700,0.0934385,0.0018253
27750,0.091637,0.00179014
27800,0.0898702,0.00175567
27850,0.0881376,0.00172186
27900,0.0864384,0.0016887
27950,0.0847719,0.00165618
28000,0.0831377,0.00162428
28050,0.081535,0.001593
28100,0.0799633,0.00156233
28150,0.0784218,0.00153224
28200,0.0769102,0.00150273
28250,0.0754277,0.00147379
28300,0.0739738,0.00144541
28350,0.072548,0.00141758
28400,0.0711496,0.00139028
28450,0.0697783,0.00136351
28500,0.0684334,0.00133725
28550,0.0671145,0.0013115
28600,0.065821,0.00128624
28650,0.0645525,0.00126147
28700,0.0633085,0.00123718
28750,0.0620884,0.00121336
28800,0.0608919,0.00118999
28850,0.0597185,0.00116707
28900,0.0585677,0.0011446
28950,0.0574391,0.00112256
29000,0.0563323,0.00110094
29050,0.0552468,0.00107974
29100,0.0541823,0.00105895
29150,0.0531383,0.00103856
29200,0.0521144,0.00101856
29250,0.0511103,0.000998952
29300,0.0501255,0.000979717
29350,0.0491598,0.000960853
29400,0.0482126,0.000942353
29450,0.0472837,0.000924208
29500,0.0463727,0.000906414
29550,0.0454793,0.000888962
29600,0.0446032,0.000871846
29650,0.0437439,0.00085506
29700,0.0429011,0.000838598
29750,0.0420747,0.000822452
29800,0.0412641,0.000806618
29850,0.0404692,0.000791088
29900,0.0396896,0.000775858
29950,0.0389251,0.000760921
30000,0.0381753,0.000746272
30050,0.0374399,0.000731904
30100,0.0367187,0.000717814
30150,0.0360114,0.000703994
30200,0.0353177,0.000690441
30250,0.0346375,0.000677149
30300,0.0339703,0.000664113
30350,0.033316,0.000651327
30400,0.0326743,0.000638788
30450,0.0320449,0.000626491
30500,0.0314277,0.00061443
30550,0.0308224,0.000602601
30600,0.0302287,0.000591
30650,0.0296465,0.000579622
30700,0.0290755,0.000568464
30750,0.0285156,0.00055752
30800,0.0279664,0.000546787
30850,0.0274278,0.00053626
30900,0.0268995,0.000525937
30950,0.0263815,0.000515812
31000,0.0258734,0.000505882
31050,0.0253751,0.000496143
31100,0.0248864,0.000486592
31150,0.0244072,0.000477224
31200,0.0239372,0.000468037
31250,0.0234762,0.000459027
31300,0.0230241,0.000450191
31350,0.0225807,0.000441524
31400,0.0221459,0.000433025
31450,0.0217194,0.000424689
31500,0.0213012,0.000416513
31550,0.020891,0.000408495
31600,0.0204887,0.000400632
31650,0.0200942,0.00039292
31700,0.0197072,0.000385356
31750,0.0193277,0.000377938
31800,0.0189556,0.000370663
31850,0.0185906,0.000363528
31900,0.0182326,0.00035653
31950,0.0178815,0.000349667
32000,0.0175372,0.000342936
32050,0.0171995,0.000336335
32100,0.0168684,0.000329861
32150,0.0165436,0.000323511
32200,0.016225,0.000317284
32250,0.0159126,0.000311177
32300,0.0156062,0.000305187
32350,0.0153057,0.000299313
32400,0.015011,0.000293551
32450,0.014722,0.000287901
32500,0.0144386,0.000282359
32550,0.0141606,0.000276924
32600,0.0138879,0.000271593
32650,0.0136205,0.000266366
32700,0.0133583,0.000261238
32750,0.0131011,0.00025621
32800,0.0128489,0.000251278
32850,0.0126015,0.000246442
32900,0.0123589,0.000241698
32950,0.0121209,0.000237046
33000,0.0118876,0.000232483
33050,0.0116587,0.000228008
33100,0.0114343,0.000223619
33150,0.0112141,0.000219315
33200,0.0109982,0.000215093
33250,0.0107865,0.000210953
33300,0.0105788,0.000206893
33350,0.0103752,0.00020291
33400,0.0101754,0.000199005
33450,0.00997952,0.000195174
33500,0.0097874,0.000191417
33550,0.00959898,0.000187733
33600,0.00941419,0.00018412
33650,0.00923295,0.000180576
33700,0.0090552,0.0001771
33750,0.00888088,0.000173691
33800,0.00870991,0.000170348
33850,0.00854224,0.000167069
33900,0.00837779,0.000163853
33950,0.00821651,0.0001607
34000,0.00805834,0.000157607
34050,0.00790321,0.000154573
34100,0.00775107,0.000151598
34150,0.00760186,0.00014868
34200,0.00745552,0.000145818
34250,0.007312,0.000143012
34300,0.00717124,0.000140259
34350,0.00703319,0.000137559
34400,0.0068978,0.000134912
34450,0.00676502,0.000132315
34500,0.00663479,0.000129768
34550,0.00650707,0.000127271
34600,0.00638181,0.000124821
34650,0.00625896,0.000122419
34700,0.00613848,0.000120062
34750,0.00602031,0.000117752
34800,0.00590443,0.000115485
34850,0.00579077,0.000113262
34900,0.0056793,0.000111083
34950,0.00556998,0.000108945
35000,0.00546276,0.000106848
35050,0.0053576,0.000104791
35100,0.00525447,0.000102774
35150,0.00515333,0.000100796
35200,0.00505413,9.88562e-05
35250,0.00495684,9.69534e-05
35300,0.00486143,9.50874e-05
35350,0.00476785,9.32572e-05
35400,0.00467608,9.14623e-05
35450,0.00458607,8.9702e-05
35500,0.00449779,8.79755e-05
35550,0.00441121,8.62822e-05
35600,0.0043263,8.46216e-05
35650,0.00424303,8.29928e-05
35700,0.00416135,8.13955e-05
35750,0.00408125,7.98289e-05
35800,0.0040027,7.82925e-05
35850,0.00392565,7.67855e-05
35900,0.00385009,7.53077e-05
35950,0.00377598,7.38582e-05
36000,0.0037033,7.24368e-05
36050,0.00363202,7.10426e-05
36100,0.00356211,6.96753e-05
36150,0.00349354,6.83342e-05
36200,0.0034263,6.7019e-05
36250,0.00336035,6.57292e-05
36300,0.00329567,6.44642e-05
36350,0.00323223,6.32234e-05
36400,0.00317002,6.20066e-05
36450,0.003109,6.08132e-05
36500,0.00304916,5.96428e-05
36550,0.00299047,5.84949e-05
36600,0.00293291,5.7369e-05
36650,0.00287646,5.62649e-05
36700,0.00282109,5.5182e-05
36750,0.00276679,5.41199e-05
36800,0.00271354,5.30784e-05
36850,0.00266131,5.20567e-05
36900,0.00261008,5.10548e-05
36950,0.00255985,5.00722e-05
37000,0.00251058,4.91086e-05
37050,0.00246225,4.81634e-05
37100,0.00241486,4.72364e-05
37150,0.00236838,4.63273e-05
37200,0.0023228,4.54357e-05
37250,0.00227809,4.45612e-05
37300,0.00223424,4.37036e-05
37350,0.00219124,4.28624e-05
37400,0.00214906,4.20375e-05
37450,0.0021077,4.12284e-05
37500,0.00206713,4.0435e-05
37550,0.00202734,3.96567e-05
37600,0.00198832,3.88934e-05
37650,0.00195005,3.81449e-05
37700,0.00191252,3.74108e-05
37750,0.00187571,3.66907e-05
37800,0.00183961,3.59846e-05
37850,0.0018042,3.5292e-05
37900,0.00176948,3.46128e-05
37950,0.00173542,3.39466e-05
38000,0.00170202,3.32933e-05
38050,0.00166926,3.26525e-05
38100,0.00163713,3.2024e-05
38150,0.00160562,3.14078e-05
38200,0.00157472,3.08033e-05
38250,0.00154441,3.02104e-05
38300,0.00151468,2.9629e-05
38350,0.00148553,2.90587e-05
38400,0.00145694,2.84996e-05
38450,0.0014289,2.7951e-05
38500,0.0014014,2.74131e-05
38550,0.00137442,2.68855e-05
38600,0.00134797,2.63681e-05
38650,0.00132203,2.58606e-05
38700,0.00129658,2.53629e-05
38750,0.00127163,2.48747e-05
38800,0.00124715,2.4396e-05
38850,0.00122315,2.39265e-05
38900,0.00119961,2.3466e-05
38950,0.00117652,2.30143e-05
39000,0.00115387,2.25715e-05
39050,0.00113167,2.2137e-05
39100,0.00110989,2.17109e-05
39150,0.00108852,2.12931e-05
39200,0.00106757,2.08833e-05
39250,0.00104703,2.04814e-05
39300,0.00102687,2.00872e-05
39350,0.00100711,1.97007e-05
39400,0.000987728,1.93215e-05
39450,0.000968718,1.89496e-05
39500,0.000950073,1.85849e-05
39550,0.000931788,1.82272e-05
39600,0.000913854,1.78764e-05
39650,0.000896266,1.75324e-05
39700,0.000879016,1.7195e-05
39750,0.000862098,1.6864e-05
39800,0.000845506,1.65394e-05
39850,0.000829233,1.62211e-05
39900,0.000813273,1.5909e-05
39950,0.000797621,1.56027e-05
40000,0.000782269,1.53024e-05
40050,0.000767214,1.50079e-05
40100,0.000752448,1.47192e-05
40150,0.000737966,1.44359e-05
40200,0.000723763,1.4158e-05
40250,0.000709833,1.38855e-05
40300,0.000696171,1.36183e-05
40350,0.000682773,1.33562e-05
40400,0.000669632,1.30992e-05
40450,0.000656744,1.28471e-05
40500,0.000644104,1.25999e-05
40550,0.000631708,1.23573e-05
40600,0.00061955,1.21195e-05
40650,0.000607626,1.18863e-05
40700,0.000595931,1.16574e-05
40750,0.000584462,1.14332e-05
40800,0.000573213,1.12131e-05
40850,0.000562181,1.09973e-05
40900,0.000551361,1.07856e-05
40950,0.00054075,1.05781e-05
41000,0.000530343,1.03745e-05
41050,0.000520136,1.01748e-05
41100,0.000510125,9.97898e-06
41150,0.000500307,9.78698e-06
41200,0.000490678,9.59863e-06
41250,0.000481235,9.41382e-06
41300,0.000471973,9.23264e-06
41350,0.000462889,9.05502e-06
41400,0.00045398,8.88076e-06
41450,0.000445243,8.70978e-06
41500,0.000436674,8.54216e-06
41550,0.00042827,8.37781e-06
41600,0.000420027,8.21656e-06
41650,0.000411943,8.0584e-06
41700,0.000404015,7.90324e-06
41750,0.00039624,7.75117e-06
41800,0.000388614,7.60201e-06
41850,0.000381134,7.45576e-06
41900,0.000373799,7.31225e-06
41950,0.000366605,7.17155e-06
42000,0.000359549,7.03349e-06
42050,0.000352629,6.89815e-06
42100,0.000345843,6.76537e-06
42150,0.000339187,6.63513e-06
42200,0.000332659,6.50743e-06
42250,0.000326256,6.3822e-06
42300,0.000319977,6.25942e-06
42350,0.000313819,6.139e-06
42400,0.000307779,6.02076e-06
42450,0.000301856,5.90489e-06
42500,0.000296046,5.7913e-06
42550,0.000290349,5.67979e-06
42600,0.000284761,5.57047e-06
42650,0.00027928,5.46324e-06
42700,0.000273905,5.3582e-06
42750,0.000268634,5.25506e-06
42800,0.000263464,5.15383e-06
42850,0.000258393,5.0547e-06
42900,0.00025342,4.95738e-06
42950,0.000248543,4.86198e-06
43000,0.00024376,4.76848e-06
43050,0.000239068,4.67662e-06
43100,0.000234467,4.58667e-06
43150,0.000229955,4.49836e-06
43200,0.000225529,4.41187e-06
43250,0.000221189,4.32692e-06
43300,0.000216932,4.24361e-06
43350,0.000212757,4.16194e-06
43400,0.000208662,4.0819e-06
43450,0.000204646,4.00332e-06
43500,0.000200707,3.9262e-06
43550,0.000196845,3.85071e-06
43600,0.000193056,3.77659e-06
43650,0.000189341,3.70392e-06
43700,0.000185697,3.63261e-06
43750,0.000182123,3.56267e-06
43800,0.000178618,3.4941e-06
43850,0.00017518,3.42689e-06
43900,0.000171809,3.36095e-06
43950,0.000168502,3.29628e-06
44000,0.000165259,3.2328e-06
44050,0.000162079,3.17059e-06
44100,0.000158959,3.10956e-06
44150,0.0001559,3.04972e-06
44200,0.0001529,2.99106e-06
44250,0.000149957,2.93348e-06
44300,0.000147071,2.877e-06
44350,0.000144241,2.82162e-06
44400,0.000141465,2.76732e-06
44450,0.000138742,2.71411e-06
44500,0.000136072,2.66182e-06
44550,0.000133453,2.61061e-06
44600,0.000130885,2.56041e-06
44650,0.000128366,2.51111e-06
44700,0.000125895,2.46273e-06
44750,0.000123472,2.41535e-06
44800,0.000121096,2.36887e-06
44850,0.000118765,2.3233e-06
44900,0.00011648,2.27865e-06
44950,0.000114238,2.23472e-06
45000,0.000112039,2.1917e-06
45050,0.000109883,2.1495e-06
45100,0.000107768,2.10821e-06
45150,0.000105694,2.06755e-06
45200,0.00010366,2.02781e-06
45250,0.000101665,1.98879e-06
45300,9.97085e-05,1.9505e-06
45350,9.77895e-05,1.91303e-06
45400,9.59075e-05,1.87611e-06
45450,9.40617e-05,1.84e-06
45500,9.22515e-05,1.80462e-06
45550,9.0476e-05,1.76988e-06
45600,8.87348e-05,1.73586e-06
45650,8.7027e-05,1.70248e-06
45700,8.53521e-05,1.66965e-06
45750,8.37095e-05,1.63755e-06
45800,8.20985e-05,1.60608e-06
45850,8.05184e-05,1.57515e-06
45900,7.89688e-05,1.54487e-06
45950,7.74491e-05,1.51504e-06
46000,7.59584e-05,1.48593e-06
46050,7.44966e-05,1.45737e-06
46100,7.30629e-05,1.42927e-06
46150,7.16567e-05,1.4018e-06
46200,7.02777e-05,1.37479e-06
46250,6.89251e-05,1.34833e-06
46300,6.75986e-05,1.32241e-06
46350,6.62976e-05,1.29694e-06
46400,6.50217e-05,1.27193e-06
46450,6.37703e-05,1.24746e-06
46500,6.2543e-05,1.22345e-06
46550,6.13394e-05,1.1999e-06
46600,6.01588e-05,1.17689e-06
46650,5.90011e-05,1.15424e-06
46700,5.78656e-05,1.13196e-06
46750,5.67519e-05,1.11022e-06
46800,5.56597e-05,1.08885e-06
46850,5.45885e-05,1.06793e-06
46900,5.35378e-05,1.04728e-06
46950,5.25075e-05,1.02718e-06
47000,5.1497e-05,1.00736e-06
47050,5.05059e-05,9.87984e-07
47100,4.95338e-05,9.68976e-07
47150,4.85805e-05,9.50331e-07
47200,4.76456e-05,9.3205e-07
47250,4.67286e-05,9.14042e-07
47300,4.58294e-05,8.9658e-07
47350,4.49473e-05,8.79299e-07
47400,4.40822e-05,8.62383e-07
47450,4.32339e-05,8.45739e-07
47500,4.24018e-05,8.29459e-07
47550,4.15858e-05,8.13543e-07
47600,4.07855e-05,7.97809e-07
47650,4.00006e-05,7.82529e-07
47700,3.92307e-05,7.67432e-07
47750,3.84757e-05,7.52698e-07
47800,3.77353e-05,7.38237e-07
47850,3.7009e-05,7.23958e-07
47900,3.62967e-05,7.10043e-07
47950,3.55982e-05,6.964e-07
48000,3.49131e-05,6.8294e-07
48050,3.42412e-05,6.69843e-07
48100,3.35822e-05,6.56928e-07
